id,lon,lat,name,osm_id,voltage
190,-81.9062005809,28.0119362665,Eaton Park Substation,177529367,230000;69000
191,-81.806145617,28.0526415618,Recker Switching Station,381760442,230000
192,-81.8349148623,27.9085550868,North Bartow Substation,318169022,230000;69000
193,-82.4295681221,28.1146502827,Chapman Substation,84893853,230000;69000
194,-82.3417523058,27.9433265416,State Route 60 Substation,105553161,230000
195,-82.4087836764,27.9083767777,None,25899010,230000;138000
196,-82.301241249,27.8555096398,Riverview Substation,376971724,None
197,-82.3590827197,28.0480443034,Davis Substation,375211486,230000
198,-82.5105279951,28.1123276524,Dale Mabry Substation,87244162,230000;69000;13000
199,-122.492291366,47.1878064458,Southwest Substation,200242044,None
200,-122.371929277,47.0919708917,South Tacoma Substation,35301714,None
201,-77.0546293224,38.8416632061,Glebe Substation,107946151,None
202,-77.0485988199,38.8694195615,Pentagon Substation,108017192,None
203,-103.037048574,40.964984617,None,102219944,None
204,-102.738109002,40.2626135216,North Yuma Substation,103749750,None
205,-102.991422507,41.161924711,None,102222589,None
206,-103.033518044,40.962662761,None,102219948,None
207,-103.679424269,40.21652762,None,103625934,230000
208,-102.884830283,40.9794171018,None,350495637,None
209,-115.213355752,36.0084466427,Arden Substation,166551121,None
210,-104.893709561,39.6522160532,Sullivan Substation,95609015,230000
211,-104.902099111,39.6333594278,Tech Center Substation,51372803,230000
212,-104.918377112,39.7066482019,Leetsdale Substation,364774037,230000
213,-104.877025758,39.6825450216,Jewell Substation,364772653,230000
214,-104.827605315,39.6832874099,Tollgate Substation,95440400,230000
215,-86.6544672815,30.4434893036,Wright Substation,206053562,230000;115000;12000
216,-86.5589775611,30.714325247,Shoal River Substation,160199528,230000;115000;12000
217,-80.3240160185,33.8976540545,None,185032893,None
218,-80.6240474362,33.8262347298,Wateree Station,185032974,None
219,-80.4681680766,33.4627903946,None,185032971,None
220,-80.1657597641,34.4187846633,Darlington Plant,159607181,None
221,-80.157579939,34.4016213752,None,159607187,None
222,-79.771279356,34.217083645,None,184554527,None
223,-114.454981657,34.9082015733,None,75776191,None
224,-114.345868281,34.5617658273,None,75776195,None
225,-114.565522518,35.1947617184,None,75355478,None
226,-80.6206869457,33.0641490576,Canadys Station,185032900,None
227,-81.0283174653,33.3653182228,None,185577986,None
228,-112.185354061,33.5360345172,None,187982026,None
229,-112.218587008,33.5569732801,None,216909674,None
230,-112.10604461,33.4735153499,None,155109541,None
231,-90.9660238267,30.1738103897,None,186690215,None
232,-90.8971942023,30.117068615,None,186690218,None
233,-91.0119531609,30.1989331716,None,186845583,230000
234,-90.976433378,30.1830438211,None,186845561,None
235,-90.8648880759,30.1219214401,None,186690216,None
236,-76.5021485816,38.9794146572,None,62152911,None
237,-76.5324458865,38.989523896,None,62152915,None
238,-76.536555497,38.9929569758,None,62152912,None
239,-80.3767318663,26.7095969802,Corbett Substation,48439509,500000;230000
240,-80.1257639484,26.5379016144,Cedar Substation,48445955,230000;138000
241,-81.7822828295,26.6967162096,Fort Myers Plant,194907813,None
242,-81.7688183865,26.6729474696,Orange River Substation,160170760,500000;230000
243,-80.3752366792,26.6936408313,None,363525978,None
244,-80.9764187076,35.3572262766,None,159455376,None
245,-80.8839215964,35.1744682626,Woodlawn Substation,120642556,None
246,-81.0746030698,35.0517239813,Catawba 230kV Switching Station,120865502,None
247,-98.8240029727,48.0864854592,None,128467162,None
248,-97.1133121964,47.9061109598,None,128467164,None
249,-99.9744231646,48.1048964763,Balta Substation,128461870,None
250,-81.213910277,28.4164795445,Magnolia Ranch North Substation,47431899,None
251,-81.2830844166,28.3795551604,Lake Nona Substation,47431918,230000
252,-81.5746511972,28.3030943003,Osceola Substation,47538023,230000
253,-81.5336773162,28.2777737658,Cane Island Power Park,69962263,None
254,-81.4531629112,28.3917201402,Substation No. 26 Merriott South Termination Site,141423921,None
255,-81.3542394943,28.4026246622,Airport Industrial Park Substation,74445880,None
256,-81.16006917,28.4930921409,Stanton Substation,47431902,None
257,-97.1079712958,47.9069565312,None,128467155,None
258,-96.014082344,47.5578322434,Winger Substation,151658418,None
259,-97.0649044334,47.9817067959,None,151601594,None
260,-81.1666118092,28.4880373943,Stanton Energy Center - A,224565841,None
261,-81.1665816167,28.4868357315,Stanton Energy Center - B,224565842,None
262,-81.1685197406,28.483316316,Stanton Energy Center,420142864,None
263,-81.2532882788,28.5044508963,Curry Ford Substation,47467684,None
264,-81.2536977389,28.5410378119,Rio Pinar Substation,70076943,230000;69000
265,-80.7806775794,28.4920178471,None,70080732,None
266,-104.042472417,36.322596867,None,188005265,None
267,-104.800093236,37.6184438258,Walsenburg Substation,162924229,None
268,-85.0376595178,33.4082677852,None,180248801,None
269,-85.0454178734,33.4069095298,None,159784565,None
270,-101.098319238,47.372681505,None,128196834,None
271,-101.156281816,47.3735694377,Underwood Substation,59877248,None
272,-100.007094858,47.7942161674,Harvey Substation,128196835,None
273,-90.92218079,30.0818573898,None,186732583,None
274,-90.9530067965,30.0837414317,None,186732578,None
275,-107.1856105,40.4805870603,None,103563503,230000
276,-107.741739785,39.5202198968,230kV Substation,106028129,230000
277,-107.593586387,40.4802842609,None,104199783,345000
278,-107.591777303,40.4722781243,None,104199776,230000
279,-104.649044731,41.1452600594,None,102222586,None
280,-107.042317203,40.3702660778,None,162802960,None
281,-106.43688566,40.111285435,Gore Pass Substation,162889553,230000
282,-77.4576776438,38.8870212118,None,46366963,None
283,-77.4283959221,38.9197864596,None,64881331,None
284,-77.4318135458,38.9453327993,None,46345399,None
285,-77.4116092123,38.8935939861,None,46366976,None
286,-77.4703901655,38.8750813815,None,45861026,None
287,-77.5681690278,38.8949151819,Loudoun Substation,45836738,500000
288,-91.1392618375,30.4160227601,None,189018154,230000
289,-91.0986254611,30.3912424805,None,189018144,230000
290,-91.1778227491,30.4523602798,Downtown Substation,189018165,230000;13800
291,-91.1858599308,30.4988830339,None,189018155,230000
292,-91.1626779507,30.4946464358,Delmont Substation,189018152,230000;13800
293,-91.1773009177,30.4892027792,Esso Substation,189018161,230000;13800
294,-91.1830018997,30.5191866169,Jaguar Substation,340468656,230000;69000;13800
295,-91.2241671197,30.4595243372,None,189018172,230000
296,-91.2107676261,30.4752608948,None,189018159,230000
297,-80.8068057582,33.5023322031,None,185577981,None
298,-80.8670023607,34.1457905712,None,276404800,None
299,-80.9841179262,33.9432192712,None,185225314,None
300,-81.0502721731,33.9588899072,None,185225320,None
301,-81.0183042557,33.8713112743,None,185227981,None
302,-80.9208171814,33.888685509,None,185227970,None
303,-80.1448326839,33.023700165,None,185236364,None
304,-76.0518211138,41.658122423,North Meshoppen Substation,144817770,None
305,-76.8443626513,41.6155067461,Grover Substation,144818661,None
306,-83.0451887547,32.4162566422,None,164880660,None
307,-83.1614145623,32.2133327495,None,164880657,None
308,-82.9836068763,32.5083479369,None,170685883,None
309,-80.3727722685,25.8722680513,None,230605085,None
310,-80.3718838465,25.8722962067,Pennsuco Substation,230605090,230000;24000
311,-110.045573466,41.8772768841,None,171843873,None
312,-110.033033016,41.6946101381,Monument Substation,167925224,None
313,-80.368356706,25.8544990742,None,171477793,None
314,-80.3536227648,25.8311700497,None,61240408,None
315,-80.3800767972,25.8182772763,None,61240112,230000
316,-80.3570476855,25.9272170301,None,224872869,230000
317,-122.19134519,47.4681376669,Talbot Substation,35125979,None
318,-122.187037809,47.4691101915,Maple Valley Substation,35125980,None
319,-122.179397844,47.8546895167,Bothell Substation,37047581,None
320,-122.186522912,47.8128436658,Sno-King Substation,34073178,None
321,-122.335917932,47.5887268382,Massachusetts Substation,35285169,None
322,-122.33016803,47.5681612807,South Substation,158275313,None
323,-122.131671397,47.378042696,None,164769529,None
324,-122.244039984,47.4031836842,None,35153930,None
325,-115.537308627,32.8021894934,None,90915109,None
326,-115.501127639,33.2422477047,None,166649175,None
327,-112.055838442,33.6558072541,None,65683752,None
328,-111.936871511,33.7031305249,Pinnacle Peak Substation,83118429,None
329,-111.993721732,33.6691214,None,61348439,None
330,-121.024483144,38.2135596485,None,182796585,None
331,-121.123777688,38.3442192445,None,32943234,None
332,-104.969934291,39.5250250623,Marcy Substation,105692126,None
333,-104.905051302,39.4942464473,Daniels Park Substation,93859652,345000
334,-106.325440684,39.1887276929,Malta Substation,133651009,230000
335,-74.2429135554,40.3976205523,Freneau Substation,95805751,None
336,-74.2154571892,40.4192040932,NJT Aberdeen Substation,95917629,None
337,-74.1918724146,40.1137850073,Larrabee Substation,42677847,500000
338,-79.1691208724,34.929917178,None,184721721,None
339,-79.7464104893,34.8430889115,Richmond Substation,159455260,None
340,-80.338222787,35.2190569753,Oakboro Substation,161923393,None
341,-79.9184707245,34.9686755309,None,185805499,None
342,-80.6924875579,35.3129347068,Harrisburg Substation,120780860,None
343,-121.470084317,38.4895282573,Pocket Substation,32719176,None
344,-121.475054021,38.5110509959,None,167884129,None
345,-121.355226365,38.508323058,Hedge Substation,407048112,None
346,-123.801131888,48.8067257825,Sahtlam Substation,155926864,230000
347,-124.671966835,49.3929129401,Dunsmuir Substation,156738152,500000;230000
348,-91.0869593874,30.457601897,Oak Villa Substation,189018169,230000;13800
349,-91.0591388021,30.4357484701,Harelson Substation,189018173,230000;69000;13800
350,-91.1348495917,30.4926045364,Hazel Substation,189018164,230000;13800
351,-91.1129448056,30.2786950977,Willow Glen Substation (500kV),139452764,500000
352,-91.1161353105,30.2767072988,Willow Glen Power Station,77555760,None
353,-77.5490824825,38.9634780471,Brambleton Substation,45842781,None
354,-77.5287622083,39.0758888908,Pleasant View Substation,45842846,None
355,-106.359684136,42.8721863304,None,167144166,None
356,-105.949223727,42.8822427254,Latigo Substation,170291906,None
357,-105.778598759,42.8371714374,Dave Johnston Substation,167015092,230000;115000
358,-106.322650076,43.3897756185,Claim Jumper Substation,170296532,None
359,-108.411165495,43.0182834921,Riverton Substation,170182788,None
360,-76.5426840956,39.2095634067,None,54329703,230000
361,-76.5130495505,39.2298126292,None,62048773,None
362,-76.5306504019,39.1817801486,Herbert A. Wagner Generating Station,62142182,None
363,-76.5372779112,39.1805133088,Brandon Shores Generating Station,62144750,None
364,-82.3455915265,27.60394491,None,224115123,None
365,-82.3957629909,27.7972252303,None,95339474,None
366,-82.4822887556,27.3584234938,Ringling Switchyard,35450590,230000
367,-82.4558497022,27.4761138249,None,32798600,None
368,-82.1296545632,27.5152745413,Keentown Substation,230277867,230000;69000
369,-82.3475564106,27.6081017762,Manatee Power Plant,419594708,None
370,-82.4576765592,27.5805757806,None,224115118,None
371,-81.0866727821,28.1460954476,Holopaw Substation,162603370,230000
372,-81.1782356405,28.2241761837,None,162603371,230000
373,-81.6628828425,27.9028925143,West Lake Wales Substation,375971217,230000
374,-81.9950343777,33.394716468,Marvin Griffin Road Substation,52019564,None
375,-81.9953015877,33.4338288205,South Augusta Substation,52060780,None
376,-82.0084114748,33.3689664624,None,170156510,None
377,-97.0410371776,44.8837377267,Watertown Substation,86958445,None
378,-97.0450019831,44.8825708847,Watertown Substation,86958986,None
379,-81.9953248977,33.3197670118,Goshen Substation,52019569,230000
380,-82.0784146594,33.366823674,None,170166791,None
381,-82.3806569073,33.2338019251,None,170295999,None
382,-82.0565511499,33.3276022715,Peach Orchard Substation,52020722,230000
383,-81.7631970619,33.1456867495,Vogtle Substation,121812102,None
384,-97.0426566213,44.8811542245,None,86958450,None
385,-120.906645958,37.489965398,None,153674102,None
386,-121.230905636,37.5160167993,None,32707508,None
387,-120.917325553,37.6682663302,None,32707934,None
388,-82.4461191345,27.3309414132,Sawgrass Substation,377977577,230000;24000
389,-80.3324964299,43.412247905,Preston TS,67740026,None
390,-80.4761600015,43.3870313644,None,142557684,None
391,-80.5595474439,43.4280567541,None,43280918,None
392,-80.0354972373,43.134784871,Middleport Junction,161009813,None
393,-80.2992055095,43.3770218193,None,274193423,None
394,-84.3996077824,30.1850887341,Crawfordville Substation,160286847,230000;69000
395,-123.41755998,48.1004636597,Port Angeles Substation,50889087,None
396,-122.884799641,47.9752823105,Fairmount Substation,50889088,None
397,-123.106060015,48.0423781291,Happy Valley Substaton,106221018,None
398,-79.6147345515,43.7642245473,None,124486016,None
399,-79.6803720934,43.6954874405,Bramalea TS,43746409,None
400,-79.5776881208,43.6838866741,None,43923733,None
401,-87.5081825246,30.5270891952,None,186081666,230000;115000
402,-87.289622926,30.4678694545,Bellview Substation,133234577,230000;115000;12000
403,-87.5569366046,30.5269854351,None,186081667,230000;115000
404,-87.7641031518,30.5540086733,Silverhill Substation,40431237,230000;115000
405,-123.829319627,45.4579235638,None,181559685,None
406,-123.152791956,45.2808013056,None,181559696,None
407,-94.234178017,30.0771677823,Amelia Bulk Substation,337986967,230000;69000;34500
408,-94.2360713593,30.1595419215,Bevil Substation,337986973,230000
409,-94.1572314024,30.1562489682,Helbig Substation,275734532,230000;69000
410,-105.063542171,27.6580027951,None,338157964,None
411,-103.473883321,25.5954678712,None,373671861,None
412,-105.443258701,28.1665601806,Central Termoeléctrica Francisco Villa,122790281,None
413,-105.808345741,26.8632692098,None,374913915,None
414,-104.494566498,28.4304357423,None,299915648,None
415,-78.6542378142,35.9086560234,None,167272846,None
416,-78.6238599145,35.901161855,None,167272852,None
417,-78.7169532078,35.9185327044,None,167272847,None
418,-122.836293267,45.3717303922,Sherwood Substation,54675166,None
419,-77.6646283229,35.2222869568,Wommack Substation,181301315,None
420,-78.094906871,35.3770656355,Lee Substation,159455262,None
421,-77.1235752108,35.1413286937,New Bern Substation,181212185,None
422,-77.4418464061,35.3625350231,None,159455382,None
423,-90.1373491145,29.9553199378,Southport Substation,29753748,230000
424,-90.2095956167,29.97862998,Snakefarm Substation,139530595,230000
425,-90.1482357382,29.9459498057,Ninemile Point,419562308,None
426,-121.479219529,38.7137780801,Elverta Substation,32547223,None
427,-121.723120895,39.0239330051,None,32943573,None
428,-109.925221428,27.5239001845,None,119144857,None
429,-109.934013131,27.4288854585,None,346321991,None
430,-109.374088786,27.0700987429,None,119140120,None
431,-110.864123846,27.9366034234,None,119152039,None
432,-77.4559139918,39.2050510091,Dickerson Generating Station,63912153,None
433,-89.9375856751,30.0096790405,Michoud Station,33727899,230000
434,-90.0023076778,29.9745899252,Tricou Substation,215048742,230000
435,-89.9631666095,30.0559710307,Curran Substation,187112688,230000
436,-89.734572131,30.2649530762,None,186591260,None
437,-89.7886777121,30.270150633,None,186596511,None
438,-80.3703054822,25.7929962736,None,230605089,230000
439,-80.435523902,25.8133545349,Levee Substation,103061408,500000;230000
440,-80.3308899016,25.8301756473,None,61240124,None
441,-83.8096727285,34.2630219975,None,179716524,None
442,-83.8026282517,34.2187279364,South Hall Substation,159608145,None
443,-94.2572024233,30.3036340815,Cypress Substation,154905442,500000
444,-98.6839510917,46.8760139022,Jamestown Substation,59986162,230000
445,-92.583823757,31.3626391779,Rapides Substation,187498943,None
446,-92.7136515005,31.3958799013,Rodemacher Substation,187532539,None
447,-92.4560799942,31.0608743512,Forest Hill Substation,187491040,None
448,-92.5134713811,31.2684324242,None,187498981,None
449,-92.4810446627,31.4169994102,Sherwood Substation,187550607,None
450,-92.4466845967,31.3193420783,None,187550602,None
451,-116.98441965,32.6794881662,Miguel Substation,105185729,230000
452,-117.138458035,32.7860290045,None,167005130,230000
453,-117.030972359,32.9171955561,Sycamore Canyon Substation,99645329,None
454,-115.211067935,36.0564178392,None,188301767,None
455,-101.147248681,41.0810502559,Gentleman Substation,164413898,None
456,-101.709421364,41.1019786772,Ogallala Substation,164883152,None
457,-100.758221329,41.0847142078,None,164413938,None
458,-82.2013064335,27.8559675684,Fishhawk Substation,37394042,None
459,-81.9409436313,27.8350052172,Pebbledale Substation,223998652,230000;69000
460,-93.3136374654,47.22985952,None,184112546,None
461,-92.294328137,46.7728329021,Arrowhead Substation,146214955,345000;250000;230000;115000
462,-93.648810273,47.2617308005,None,171694070,230000
463,-92.6907500821,47.3641931202,Forbes Substation,168726234,500000;230000;115000
464,-94.0664844959,46.4520827658,Riverton 230/115 KV Substation,136060747,None
465,-110.928431558,31.9716463757,None,181977554,None
466,-110.570445799,31.9646247399,None,181977555,None
467,-111.060487526,31.9221225681,Bicknell Substation,163602133,None
468,-110.130561435,32.0009541666,None,181977556,None
469,-110.231263169,31.5247300666,None,52000414,None
470,-109.893192288,32.0599922148,None,102739824,None
471,-110.203858816,32.1897156026,None,181967040,None
472,-114.312499945,48.2451727922,None,183091673,None
473,-114.141502286,48.3628058606,None,183094010,None
474,-114.019629648,48.3422662177,None,183094031,None
475,-114.628727846,47.5759132485,Hot Springs Substation,102517038,None
476,-121.762155452,38.0151615246,None,35799514,None
477,-121.564972025,37.7121537236,Tesla Substation,23837624,None
478,-121.895826552,38.0367826088,None,35732660,None
479,-122.318980343,37.58281288,San Mateo Substation,24294714,None
480,-122.117131401,37.6248092901,Eastshore Substation,33111643,None
481,-122.161080364,37.8479023234,Moraga Substation,33108052,None
482,-104.815882938,40.9938756568,Ponnequin Wind Farm,255329402,None
483,-103.942528382,41.819513111,None,104026793,230000
